customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7233-DRTRF,Male,0,yes,no,63,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,102.4,6444.05,no
3500-RMZLT,Female,1,no,no,15,yes,no,Fiber optic,yes,no,yes,yes,no,yes,Month-to-month,yes,Mailed check,96.3,1426.75,yes
3873-NFTGI,Male,0,no,no,14,yes,yes,DSL,no,yes,no,no,no,no,Month-to-month,yes,Credit card (automatic),55.5,767.55,no
1162-ECVII,Male,1,yes,no,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),109.75,7932.5,no
7048-GXDAY,Male,0,no,no,39,yes,yes,Fiber optic,yes,yes,no,no,yes,yes,Month-to-month,yes,Electronic check,106.4,4040.65,no
8571-ZCMCX,Female,0,yes,yes,47,no,no phone service,DSL,yes,yes,yes,no,yes,yes,Two year,yes,Credit card (automatic),60,2768.65,no
1169-WCVAK,Male,0,yes,no,19,yes,yes,Fiber optic,yes,yes,no,yes,no,no,Month-to-month,yes,Credit card (automatic),88.8,1672.35,no
4548-SDBKE,Female,0,no,no,5,yes,yes,Fiber optic,no,no,no,no,yes,no,Month-to-month,yes,Electronic check,85.2,474.8,yes
8066-POXGX,Female,0,no,no,13,no,no phone service,DSL,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,35.1,446.1,yes
7129-CAKJW,Female,0,no,no,17,yes,yes,Fiber optic,no,no,yes,no,no,no,Month-to-month,no,Bank transfer (automatic),80.05,1345.65,no
8695-ARGXZ,Male,1,yes,no,34,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.55,2425.4,no
3570-YUEKJ,Female,0,no,no,42,yes,no,DSL,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,49.55,2077.95,no
4143-OOBWZ,Male,0,yes,no,5,yes,yes,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,81.3,416.3,yes
1555-HAPSU,Female,0,yes,yes,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),23.9,1663.5,no
1697-NVVGY,Male,1,yes,no,19,yes,no,DSL,yes,no,yes,no,yes,no,Month-to-month,no,Bank transfer (automatic),66.4,1286.05,no
7854-EKTJL,Female,0,no,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Electronic check,19.6,35.85,yes
8464-EETCQ,Male,0,no,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),18.8,1094.35,no
2419-FSORS,Male,0,yes,no,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,yes,Electronic check,108.4,7719.5,no
8132-YPVBX,Female,0,no,no,6,yes,no,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Mailed check,85.95,514.6,no
9102-IAYHT,Female,0,yes,yes,17,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,85.45,1451.6,yes
6754-LZUKA,Male,0,yes,no,61,yes,yes,DSL,no,yes,yes,no,yes,yes,Two year,no,Bank transfer (automatic),80.9,4932.5,no
3422-LYEPQ,Male,0,yes,yes,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,71,71,yes
8099-MZPUJ,Male,0,yes,yes,48,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),111.8,5443.65,no
0787-LHDYT,Male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Credit card (automatic),20.6,330.25,no
2642-DTVCO,Male,1,no,no,9,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,85.05,746.5,yes
0374-IOEGQ,Female,0,no,no,3,yes,no,DSL,no,no,no,no,no,no,Month-to-month,no,Electronic check,44.6,122.7,no
4361-JEIVL,Male,0,no,yes,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,44.4,44.4,yes
3197-NNYNB,Male,0,no,no,65,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Two year,no,Credit card (automatic),105.1,6631.85,no
3396-DKDEL,Female,0,yes,yes,70,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),115.15,8250,no
1752-OZXFY,Male,0,yes,no,60,yes,no,DSL,yes,no,no,no,yes,no,One year,yes,Mailed check,59.8,3561.15,no
9066-QRSDU,Female,0,yes,no,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Electronic check,26.3,1763.55,no
9112-WSNPU,Female,1,no,no,35,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Electronic check,70.55,2419,no
9867-NNXLC,Female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,20.05,470.2,no
5321-NTRKC,Male,0,yes,yes,66,yes,yes,DSL,no,yes,yes,no,yes,yes,Two year,no,Bank transfer (automatic),79.85,5234.95,no
1363-TXLSL,Male,1,yes,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,70.3,70.3,yes
9507-EXLTT,Female,0,yes,no,1,yes,no,Fiber optic,no,no,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),79.35,79.35,yes
3161-GETRM,Male,0,yes,yes,34,yes,yes,Fiber optic,no,no,yes,no,no,yes,Month-to-month,yes,Credit card (automatic),90.05,3097,no
0402-OAMEN,Female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.45,1709.1,no
6933-VLYFX,Male,0,yes,yes,31,no,no phone service,DSL,yes,no,yes,yes,yes,yes,One year,no,Electronic check,59.95,1848.8,no
6754-WKSHP,Male,0,no,yes,30,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),25.35,723.3,no
9846-GKXAS,Female,0,no,no,9,yes,no,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Bank transfer (automatic),90.8,809.75,yes
6017-PPLPX,Male,0,yes,yes,20,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,70.45,1470.95,yes
4976-LNFVV,Male,1,yes,no,19,no,no phone service,DSL,no,yes,yes,no,no,no,Month-to-month,yes,Credit card (automatic),34.3,577.15,no
5055-MGMGF,Female,0,yes,no,65,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,105.05,6914.95,no
4641-FROLU,Female,0,yes,yes,30,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.3,602.9,no
2862-JVEOY,Male,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.15,124.4,no
2969-QWUBZ,Female,0,no,no,2,no,no phone service,DSL,no,yes,no,no,yes,yes,Month-to-month,no,Electronic check,51.4,96.8,no
9822-BIIGN,Male,0,yes,yes,53,yes,yes,DSL,yes,no,no,yes,no,yes,Month-to-month,no,Electronic check,71.85,3827.9,no
2077-MPJQO,Male,1,yes,no,7,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.4,533.05,no
1534-OULXE,Female,0,yes,yes,61,yes,no,DSL,yes,no,no,no,no,no,One year,yes,Bank transfer (automatic),49.7,2961.4,no
7136-RVDTZ,Male,1,no,no,70,no,no phone service,DSL,no,no,no,no,yes,yes,One year,yes,Electronic check,45.25,3264.45,yes
2971-SGAFL,Female,0,no,no,13,yes,yes,DSL,yes,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,78.75,995.35,no
1480-IVEVR,Male,1,yes,no,35,yes,yes,Fiber optic,no,no,yes,no,no,no,One year,yes,Bank transfer (automatic),81.6,2815.25,no
2905-KFQUV,Female,0,yes,no,2,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),70.4,154.8,no
4581-SSPWD,Female,0,no,no,3,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,75.8,246.3,yes
3370-HXOPH,Female,0,no,no,3,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Electronic check,76.1,257.6,no
9391-YZEJW,Female,0,no,no,62,yes,yes,Fiber optic,no,no,no,no,yes,yes,One year,yes,Bank transfer (automatic),94,5757.2,no
9958-MEKUC,Male,0,yes,yes,72,yes,yes,Fiber optic,yes,yes,yes,yes,no,yes,Two year,no,Credit card (automatic),103.95,7517.7,no
0281-CNTZX,Male,0,yes,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),19.95,1234.8,no
6927-WTFIV,Male,1,no,no,20,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Credit card (automatic),71.3,1389.2,yes
4118-CEVPF,Female,1,no,no,35,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,One year,yes,Bank transfer (automatic),110.8,3836.3,no
3398-ZOUAA,Male,1,yes,no,21,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,69.1,1474.75,yes
9114-VEPUF,Male,0,yes,no,62,yes,yes,Fiber optic,yes,yes,no,no,no,yes,One year,no,Electronic check,96.1,6001.45,no
7876-BEUTG,Female,0,no,no,15,yes,yes,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,48.8,720.1,no
2338-BQEZT,Female,0,no,no,55,yes,no,DSL,yes,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),50.55,2832.75,no
9873-MNDKV,Female,0,no,no,11,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,44.65,472.25,no
0378-NHQXU,Female,0,yes,yes,17,yes,yes,Fiber optic,no,no,yes,no,yes,no,Month-to-month,no,Electronic check,88.25,1460.65,yes
8241-JUIQO,Female,0,no,no,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.45,1336.35,no
2194-IIQOF,Female,0,yes,no,71,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),89.3,6388.65,no
4512-ZUIYL,Female,0,no,no,2,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Bank transfer (automatic),70,153.05,yes
9631-RXVJM,Male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.25,677.9,no
9584-EXCDZ,Female,0,no,no,17,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Bank transfer (automatic),70.5,1165.6,no
7969-AULMZ,Female,0,no,no,21,yes,yes,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,97.35,2119.5,yes
5093-FEGLU,Female,0,yes,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),19.65,921.55,no
2621-UDNLU,Female,0,yes,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.85,72,no
7526-IVLYU,Male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,19.65,68.35,no
2428-HYUNX,Male,1,yes,no,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),19.35,847.25,no
9214-EKVXR,Female,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,44,44,no
3410-MHHUM,Female,0,yes,yes,44,yes,yes,Fiber optic,no,yes,yes,no,no,yes,One year,no,Electronic check,94.4,4295.35,no
0568-ONFPC,Male,0,yes,yes,5,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Bank transfer (automatic),25.9,135,yes
0733-VUNUW,Male,0,no,no,24,yes,yes,DSL,yes,no,no,no,no,no,Month-to-month,yes,Bank transfer (automatic),55.65,1400.55,yes
4550-EVXNY,Female,0,no,yes,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,69.65,69.65,yes
2122-YWVYA,Female,0,no,no,18,yes,no,Fiber optic,yes,no,no,no,no,no,Month-to-month,yes,Electronic check,75.4,1380.4,no
2968-SSGAA,Female,0,no,no,10,yes,yes,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,100.6,1060.2,yes
2296-DKZFP,Female,0,yes,no,65,yes,no,DSL,yes,yes,yes,no,no,yes,Two year,no,Bank transfer (automatic),71,4386.2,no
4844-JJWUY,Female,1,no,no,1,yes,no,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Electronic check,86,86,yes
6777-TGHTM,Female,0,no,no,53,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,One year,yes,Credit card (automatic),106.95,5785.5,yes
8909-BOLNL,Male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,21.2,52.05,no
6603-YRDCJ,Male,0,yes,no,33,yes,no,DSL,yes,yes,no,yes,no,no,Two year,yes,Mailed check,61.05,2018.4,no
3538-WZPHD,Male,0,no,no,3,no,no phone service,DSL,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,29.6,79.45,yes
3229-USWAR,Female,0,no,no,34,yes,no,DSL,yes,no,yes,yes,yes,yes,One year,yes,Bank transfer (automatic),79.95,2727.3,no
2138-VFAPZ,Female,0,yes,yes,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Mailed check,19.7,263.65,no
6131-JLWZM,Female,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,20.3,275.4,no
4785-QRJHC,Male,1,yes,no,46,no,no phone service,DSL,no,yes,yes,yes,yes,yes,One year,yes,Bank transfer (automatic),59.9,2816.65,yes
0269-XFESX,Male,0,yes,yes,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,24.35,538.5,no
1709-EJDOX,Female,0,yes,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.75,948.9,no
4316-XCSLJ,Male,0,no,yes,17,yes,no,DSL,yes,no,no,no,no,no,Month-to-month,yes,Mailed check,50.3,846.8,no
8610-WFCJF,Female,0,yes,yes,49,yes,yes,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,95.6,4783.5,yes
9693-XMUOB,Male,1,yes,no,59,no,no phone service,DSL,no,yes,no,no,yes,yes,Month-to-month,yes,Electronic check,50.25,2997.45,no
0383-CLDDA,Female,0,no,no,69,yes,yes,DSL,yes,no,yes,yes,yes,yes,Two year,yes,Credit card (automatic),85.35,5897.4,no
4905-JEFDW,Male,0,no,no,11,no,no phone service,DSL,no,no,yes,no,yes,no,One year,yes,Electronic check,41.6,470.6,yes
2709-UQGNP,Male,0,no,no,10,yes,no,DSL,yes,no,no,no,no,no,Month-to-month,yes,Mailed check,51.65,524.5,no
3549-ZTMNH,Male,0,yes,yes,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),24,269.65,no
7881-INRLC,Male,0,no,no,45,yes,yes,Fiber optic,no,yes,no,no,yes,yes,Month-to-month,yes,Credit card (automatic),100.85,4740,yes
8033-ATFAS,Female,0,yes,yes,39,yes,no,DSL,no,no,yes,no,yes,no,Month-to-month,yes,Mailed check,59.85,2341.5,no
1635-NZATJ,Male,1,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),25.45,1789.65,no
0562-HKHML,Male,0,yes,yes,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),23.9,1626.4,no
8277-RVRSV,Female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Credit card (automatic),24.15,800.3,no
9943-VSZUV,Male,1,no,no,67,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Mailed check,75.7,5060.85,no
0117-LFRMW,Male,0,yes,yes,37,no,no phone service,DSL,yes,yes,yes,no,no,no,Month-to-month,no,Bank transfer (automatic),40.2,1448.8,yes
6172-FECYY,Male,0,yes,yes,49,yes,yes,Fiber optic,no,no,no,no,yes,no,Month-to-month,no,Electronic check,84.5,4254.85,yes
7054-ENNGU,Female,0,yes,no,9,yes,no,DSL,no,yes,no,no,no,no,Month-to-month,no,Mailed check,50.85,466.6,no
1455-HFBXA,Male,0,yes,no,52,yes,yes,Fiber optic,yes,no,yes,yes,no,no,Two year,yes,Credit card (automatic),91.6,4627.8,no
9402-CXWPL,Female,0,no,no,70,yes,yes,Fiber optic,no,yes,no,no,yes,yes,One year,no,Electronic check,98.9,6838.6,no
1628-BIZYP,Male,0,no,no,1,yes,no,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Electronic check,85,85,no
1965-AKTSX,Female,1,no,no,14,yes,yes,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,78.95,1101.85,yes
0082-LDZUE,Male,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,44.3,44.3,no
4786-UKSNZ,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.2,20.2,yes
5343-SGUBI,Female,0,no,no,52,yes,yes,Fiber optic,no,yes,no,no,no,no,One year,yes,Mailed check,80.2,4297.6,no
0856-NAOES,Male,0,no,no,6,yes,no,DSL,no,no,yes,no,yes,no,Month-to-month,no,Mailed check,60.9,414.1,no
1976-AZZPJ,Male,0,yes,no,7,no,no phone service,DSL,yes,yes,no,no,no,no,Month-to-month,no,Mailed check,34.2,256.6,no
7248-VZQLC,Female,1,no,no,47,yes,yes,Fiber optic,no,yes,yes,no,no,no,Month-to-month,yes,Bank transfer (automatic),85.2,3969.35,yes
6156-UZDLF,Female,0,no,no,26,yes,no,Fiber optic,yes,no,yes,yes,no,no,One year,yes,Credit card (automatic),87.15,2274.1,no
3099-OONVS,Male,0,yes,yes,25,yes,no,DSL,yes,no,no,yes,no,no,Month-to-month,no,Electronic check,54.3,1296.8,no
9500-WBGRP,Male,0,no,no,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Mailed check,19.1,1268.85,no
5183-KLYEM,Female,0,no,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),112.75,8192.6,no
5144-PQCDZ,Male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,19.95,59.25,no
8514-VZHEB,Male,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.5,1147.85,no
6625-IUTTT,Male,0,no,no,67,yes,no,DSL,yes,no,yes,no,no,yes,Two year,no,Bank transfer (automatic),65.55,4361.55,no
9355-NPPFS,Female,1,no,no,26,yes,no,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,78.8,2006.1,no
0068-FIGTF,Female,0,no,no,27,yes,no,DSL,no,yes,yes,yes,yes,yes,One year,no,Mailed check,78.2,2078.95,no
5965-GGPRW,Male,0,yes,yes,72,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,Two year,no,Bank transfer (automatic),105.25,7609.75,no
8035-PWSEV,Female,0,no,no,6,yes,no,Fiber optic,no,no,yes,yes,no,yes,Month-to-month,yes,Electronic check,89.25,487.05,no
2236-HILPA,Male,0,yes,yes,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.65,1218.45,no
1840-BIUOG,Male,0,no,no,20,yes,yes,DSL,no,yes,no,yes,yes,no,One year,yes,Electronic check,68.7,1416.2,no
1356-MKYSK,Male,0,no,no,6,yes,no,DSL,yes,no,yes,yes,yes,yes,Month-to-month,no,Credit card (automatic),78.65,483.3,no
6080-LNESI,Male,0,no,no,51,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,24.75,1234.6,no
